date,source,source_label,medium,medium_label,campaign_id,campaign_name,segment,impressions,clicks,spend,conversions,total_conversion,ctr,cpc,cpa,dataset
2025-05-05,youtube_ads,YouTube,paid_video,Paid Video,y-0003,Comedy Classics Retargeting East YouTube,,77103,825,932.49,14,,0.0107,1.1303,66.6064,portfolio
2025-05-05,youtube_ads,YouTube,paid_video,Paid Video,y-0004,Sports Weekend Trial Midwest YouTube,,85047,910,1028.7,14,,0.0107,1.1304,73.4786,portfolio
2025-05-05,youtube_ads,YouTube,paid_video,Paid Video,y-0005,Kids and Family Winback South YouTube,,92991,995,1124.91,13,,0.0107,1.1306,86.5315,portfolio
2025-05-05,youtube_ads,YouTube,paid_video,Paid Video,y-0006,Reality Launch Awareness US YouTube,,100935,1080,1221.12,11,,0.0107,1.1307,111.0109,portfolio
2025-05-05,youtube_ads,YouTube,paid_video,Paid Video,y-0007,Sci-Fi Vault Prospecting West YouTube,,108879,1165,1317.33,21,,0.0107,1.1308,62.73,portfolio
2025-05-05,youtube_ads,YouTube,paid_video,Paid Video,y-0008,Movie Night Retargeting East YouTube,,116916,1251,1413.54,13,,0.0107,1.1299,108.7338,portfolio
2025-05-05,youtube_ads,YouTube,paid_video,Paid Video,y-0009,Holiday Watchlist Trial Midwest YouTube,,124860,1336,1509.75,15,,0.0107,1.1301,100.65,portfolio
2025-05-05,youtube_ads,YouTube,paid_video,Paid Video,y-0010,Live Events Winback South YouTube,,61215,655,740.07,12,,0.0107,1.1299,61.6725,portfolio
2025-05-05,youtube_ads,YouTube,paid_video,Paid Video,y-0011,Library Retention Awareness US YouTube,,69159,740,836.28,8,,0.0107,1.1301,104.535,portfolio
2025-05-05,youtube_ads,YouTube,paid_video,Paid Video,y-0012,Premium Bundle Prospecting West YouTube,,77103,825,932.49,11,,0.0107,1.1303,84.7718,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0001,Top Gun: Maverick Push,,234891,3218,2735.4,38,,0.0137,0.85,71.9842,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0002,Transformers: Rise of the Beasts,,225109,3084,2621.42,36,,0.0137,0.85,72.8172,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0003,Comedy Classics Retargeting East Google,,102774,1408,1196.74,13,,0.0137,0.85,92.0569,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0004,Sports Weekend Trial Midwest Google,,113358,1553,1320.21,21,,0.0137,0.8501,62.8671,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0005,Kids and Family Winback South Google,,123942,1698,1443.68,17,,0.0137,0.8502,84.9224,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0006,Reality Launch Awareness US Google,,134599,1844,1567.16,23,,0.0137,0.8499,68.1374,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0007,Sci-Fi Vault Prospecting West Google,,145182,1989,1690.63,19,,0.0137,0.85,88.9805,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0008,Movie Night Retargeting East Google,,155766,2134,1814.1,40,,0.0137,0.8501,45.3525,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0009,Holiday Watchlist Trial Midwest Google,,166350,2279,1937.57,22,,0.0137,0.8502,88.0714,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0010,Live Events Winback South Google,,81533,1117,949.79,17,,0.0137,0.8503,55.87,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0011,Library Retention Awareness US Google,,92190,1263,1073.26,17,,0.0137,0.8498,63.1329,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0012,Premium Bundle Prospecting West Google,,102774,1408,1196.74,14,,0.0137,0.85,85.4814,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0013,Student Offer Retargeting East Google,,113358,1553,1320.21,24,,0.0137,0.8501,55.0088,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0014,Family Plan Trial Midwest Google,,123942,1698,1443.68,21,,0.0137,0.8502,68.7467,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0015,Winback Audience Winback South Google,,134599,1844,1567.16,23,,0.0137,0.8499,68.1374,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0016,New Release Awareness US Google,,145182,1989,1690.63,29,,0.0137,0.85,58.2976,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0017,Binge Weekend Prospecting West Google,,155766,2134,1814.1,32,,0.0137,0.8501,56.6906,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0018,Award Season Retargeting East Google,,166350,2279,1937.57,26,,0.0137,0.8502,74.5219,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0019,Streaming Trial Trial Midwest Google,,81533,1117,949.79,11,,0.0137,0.8503,86.3445,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0020,International Pack Winback South Google,,92190,1263,1073.26,18,,0.0137,0.8498,59.6256,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0021,Paramount+ Originals Awareness US Google,,102774,1408,1196.74,19,,0.0137,0.85,62.9863,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0022,Drama Collection Prospecting West Google,,113358,1553,1320.21,15,,0.0137,0.8501,88.014,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0023,Comedy Classics Retargeting East Google 23,,123942,1698,1443.68,25,,0.0137,0.8502,57.7472,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0024,Sports Weekend Trial Midwest Google 24,,134599,1844,1567.16,19,,0.0137,0.8499,82.4821,portfolio
2025-05-06,google_ads,Google Ads,paid_search,Paid Search,g-0025,Kids and Family Winback South Google 25,,145182,1989,1690.63,27,,0.0137,0.85,62.6159,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0001,Paramount+ Spring Promo,,241895,3701,2923.59,34,,0.0153,0.7899,85.9879,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0002,Yellowstone S5 Launch,,231830,3547,2801.78,35,,0.0153,0.7899,80.0509,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0003,PAW Patrol: The Mighty Movie,,221699,3392,2679.96,66,,0.0153,0.7901,40.6055,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0004,Sports Weekend Trial Midwest Meta,,116732,1786,1411.04,20,,0.0153,0.7901,70.552,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0005,Kids and Family Winback South Meta,,127647,1953,1543.01,27,,0.0153,0.7901,57.1485,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0006,Reality Launch Awareness US Meta,,138562,2120,1674.97,19,,0.0153,0.7901,88.1563,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0007,Sci-Fi Vault Prospecting West Meta,,149477,2287,1806.94,22,,0.0153,0.7901,82.1336,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0008,Movie Night Retargeting East Meta,,160392,2454,1938.91,30,,0.0153,0.7901,64.6303,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0009,Holiday Watchlist Trial Midwest Meta,,171307,2621,2070.88,51,,0.0153,0.7901,40.6055,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0010,Live Events Winback South Meta,,83987,1285,1015.14,18,,0.0153,0.79,56.3967,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0011,Library Retention Awareness US Meta,,94902,1452,1147.1,25,,0.0153,0.79,45.884,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0012,Premium Bundle Prospecting West Meta,,105817,1619,1279.07,19,,0.0153,0.79,67.3195,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0013,Student Offer Retargeting East Meta,,116732,1786,1411.04,20,,0.0153,0.7901,70.552,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0014,Family Plan Trial Midwest Meta,,127647,1953,1543.01,28,,0.0153,0.7901,55.1075,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0015,Winback Audience Winback South Meta,,138562,2120,1674.97,49,,0.0153,0.7901,34.1831,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0016,New Release Awareness US Meta,,149477,2287,1806.94,29,,0.0153,0.7901,62.3083,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0017,Binge Weekend Prospecting West Meta,,160392,2454,1938.91,29,,0.0153,0.7901,66.859,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0018,Award Season Retargeting East Meta,,171307,2621,2070.88,46,,0.0153,0.7901,45.0191,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0019,Streaming Trial Trial Midwest Meta,,83987,1285,1015.14,12,,0.0153,0.79,84.595,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0020,International Pack Winback South Meta,,94902,1452,1147.1,19,,0.0153,0.79,60.3737,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0021,Paramount+ Originals Awareness US Meta,,105817,1619,1279.07,35,,0.0153,0.79,36.5449,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0022,Drama Collection Prospecting West Meta,,116732,1786,1411.04,27,,0.0153,0.7901,52.2607,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0023,Comedy Classics Retargeting East Meta,,127647,1953,1543.01,32,,0.0153,0.7901,48.2191,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0024,Sports Weekend Trial Midwest Meta 24,,138562,2120,1674.97,21,,0.0153,0.7901,79.7605,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0025,Kids and Family Winback South Meta 25,,149477,2287,1806.94,31,,0.0153,0.7901,58.2884,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0026,Reality Launch Awareness US Meta 26,,160392,2454,1938.91,22,,0.0153,0.7901,88.1323,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0027,Sci-Fi Vault Prospecting West Meta 27,,171307,2621,2070.88,37,,0.0153,0.7901,55.9697,portfolio
2025-05-06,meta_ads,Meta,paid_social,Paid Social,m-0028,Movie Night Retargeting East Meta 28,,83987,1285,1015.14,12,,0.0153,0.79,84.595,portfolio
2025-05-06,microsoft_ads,Microsoft Ads,paid_search,Paid Search,ms-0001,Mission: Impossible - Dead Reckoning,,84747,839,989.28,13,,0.0099,1.1791,76.0985,portfolio
2025-05-06,microsoft_ads,Microsoft Ads,paid_search,Paid Search,ms-0002,Drama Collection Prospecting West Microsoft,,33232,329,388.16,7,,0.0099,1.1798,55.4514,portfolio
2025-05-06,microsoft_ads,Microsoft Ads,paid_search,Paid Search,ms-0003,Comedy Classics Retargeting East Microsoft,,37071,367,432.81,4,,0.0099,1.1793,108.2025,portfolio
2025-05-06,microsoft_ads,Microsoft Ads,paid_search,Paid Search,ms-0004,Sports Weekend Trial Midwest Microsoft,,40909,405,477.47,6,,0.0099,1.1789,79.5783,portfolio
2025-05-06,microsoft_ads,Microsoft Ads,paid_search,Paid Search,ms-0005,Kids and Family Winback South Microsoft,,44747,443,522.12,9,,0.0099,1.1786,58.0133,portfolio
2025-05-06,microsoft_ads,Microsoft Ads,paid_search,Paid Search,ms-0006,Reality Launch Awareness US Microsoft,,48586,481,566.78,8,,0.0099,1.1783,70.8475,portfolio
2025-05-06,microsoft_ads,Microsoft Ads,paid_search,Paid Search,ms-0007,Sci-Fi Vault Prospecting West Microsoft,,52424,519,611.43,8,,0.0099,1.1781,76.4287,portfolio
2025-05-06,microsoft_ads,Microsoft Ads,paid_search,Paid Search,ms-0008,Movie Night Retargeting East Microsoft,,56263,557,656.09,10,,0.0099,1.1779,65.609,portfolio
2025-05-06,other_ads,Other,display,Display,o-0001,iCarly Reboot Awareness,,89176,758,984.77,9,,0.0085,1.2992,109.4189,portfolio
2025-05-06,other_ads,Other,display,Display,o-0002,Drama Collection Prospecting West Other,,34941,297,386.39,3,,0.0085,1.301,128.7967,portfolio
2025-05-06,other_ads,Other,display,Display,o-0003,Comedy Classics Retargeting East Other,,38941,331,430.84,5,,0.0085,1.3016,86.168,portfolio
2025-05-06,other_ads,Other,display,Display,o-0004,Sports Weekend Trial Midwest Other,,43059,366,475.29,6,,0.0085,1.2986,79.215,portfolio
2025-05-06,other_ads,Other,display,Display,o-0005,Kids and Family Winback South Other,,47059,400,519.74,6,,0.0085,1.2994,86.6233,portfolio
2025-05-06,other_ads,Other,display,Display,o-0006,Reality Launch Awareness US Other,,51059,434,564.19,7,,0.0085,1.3,80.5986,portfolio
2025-05-06,tiktok_ads,TikTok,paid_social,Paid Social,t-0001,Halo S2 Campaign,,124912,2136,2050.66,38,,0.0171,0.96,53.9647,portfolio
2025-05-06,tiktok_ads,TikTok,paid_social,Paid Social,t-0002,Teen Wolf: The Movie,,119708,2047,1965.22,27,,0.0171,0.96,72.7859,portfolio
2025-05-06,tiktok_ads,TikTok,paid_social,Paid Social,t-0003,Comedy Classics Retargeting East TikTok,,54678,935,897.17,9,,0.0171,0.9595,99.6856,portfolio
2025-05-06,tiktok_ads,TikTok,paid_social,Paid Social,t-0004,Sports Weekend Trial Midwest TikTok,,60292,1031,989.73,13,,0.0171,0.96,76.1331,portfolio
2025-05-06,tiktok_ads,TikTok,paid_social,Paid Social,t-0005,Kids and Family Winback South TikTok,,65906,1127,1082.3,11,,0.0171,0.9603,98.3909,portfolio
2025-05-06,tiktok_ads,TikTok,paid_social,Paid Social,t-0006,Reality Launch Awareness US TikTok,,71579,1224,1174.86,15,,0.0171,0.9599,78.324,portfolio
2025-05-06,tiktok_ads,TikTok,paid_social,Paid Social,t-0007,Sci-Fi Vault Prospecting West TikTok,,77193,1320,1267.42,13,,0.0171,0.9602,97.4938,portfolio
2025-05-06,tiktok_ads,TikTok,paid_social,Paid Social,t-0008,Movie Night Retargeting East TikTok,,82865,1417,1359.99,23,,0.0171,0.9598,59.13,portfolio
2025-05-06,tiktok_ads,TikTok,paid_social,Paid Social,t-0009,Holiday Watchlist Trial Midwest TikTok,,88480,1513,1452.55,14,,0.0171,0.96,103.7536,portfolio
2025-05-06,tiktok_ads,TikTok,paid_social,Paid Social,t-0010,Live Events Winback South TikTok,,43392,742,712.04,11,,0.0171,0.9596,64.7309,portfolio
2025-05-06,tiktok_ads,TikTok,paid_social,Paid Social,t-0011,Library Retention Awareness US TikTok,,49006,838,804.6,10,,0.0171,0.9601,80.46,portfolio
2025-05-06,tiktok_ads,TikTok,paid_social,Paid Social,t-0012,Premium Bundle Prospecting West TikTok,,54678,935,897.17,9,,0.0171,0.9595,99.6856,portfolio
2025-05-06,tiktok_ads,TikTok,paid_social,Paid Social,t-0013,Student Offer Retargeting East TikTok,,60292,1031,989.73,15,,0.0171,0.96,65.982,portfolio
2025-05-06,tiktok_ads,TikTok,paid_social,Paid Social,t-0014,Family Plan Trial Midwest TikTok,,65906,1127,1082.3,13,,0.0171,0.9603,83.2538,portfolio
2025-05-06,tiktok_ads,TikTok,paid_social,Paid Social,t-0015,Winback Audience Winback South TikTok,,71579,1224,1174.86,15,,0.0171,0.9599,78.324,portfolio
2025-05-06,tiktok_ads,TikTok,paid_social,Paid Social,t-0016,New Release Awareness US TikTok,,77193,1320,1267.42,18,,0.0171,0.9602,70.4122,portfolio
2025-05-06,tiktok_ads,TikTok,paid_social,Paid Social,t-0017,Binge Weekend Prospecting West TikTok,,82865,1417,1359.99,20,,0.0171,0.9598,67.9995,portfolio
2025-05-06,tiktok_ads,TikTok,paid_social,Paid Social,t-0018,Award Season Retargeting East TikTok,,88480,1513,1452.55,16,,0.0171,0.96,90.7844,portfolio
2025-05-06,youtube_ads,YouTube,paid_video,Paid Video,y-0001,Star Trek: Strange New Worlds,,141028,1509,1674.94,15,,0.0107,1.11,111.6627,portfolio
2025-05-06,youtube_ads,YouTube,paid_video,Paid Video,y-0002,Drama Collection Prospecting West YouTube,,55327,592,657.18,6,,0.0107,1.1101,109.53,portfolio
2025-05-06,youtube_ads,YouTube,paid_video,Paid Video,y-0003,Comedy Classics Retargeting East YouTube,,61682,660,732.79,11,,0.0107,1.1103,66.6173,portfolio
2025-05-06,youtube_ads,YouTube,paid_video,Paid Video,y-0004,Sports Weekend Trial Midwest YouTube,,68037,728,808.39,11,,0.0107,1.1104,73.49,portfolio
2025-05-06,youtube_ads,YouTube,paid_video,Paid Video,y-0005,Kids and Family Winback South YouTube,,74393,796,884,10,,0.0107,1.1106,88.4,portfolio
2025-05-06,youtube_ads,YouTube,paid_video,Paid Video,y-0006,Reality Launch Awareness US YouTube,,80841,865,959.6,9,,0.0107,1.1094,106.6222,portfolio
2025-05-06,youtube_ads,YouTube,paid_video,Paid Video,y-0007,Sci-Fi Vault Prospecting West YouTube,,87196,933,1035.21,16,,0.0107,1.1095,64.7006,portfolio
2025-05-06,youtube_ads,YouTube,paid_video,Paid Video,y-0008,Movie Night Retargeting East YouTube,,93551,1001,1110.81,10,,0.0107,1.1097,111.081,portfolio
2025-05-06,youtube_ads,YouTube,paid_video,Paid Video,y-0009,Holiday Watchlist Trial Midwest YouTube,,99907,1069,1186.42,12,,0.0107,1.1098,98.8683,portfolio
2025-05-06,youtube_ads,YouTube,paid_video,Paid Video,y-0010,Live Events Winback South YouTube,,48972,524,581.58,10,,0.0107,1.1099,58.158,portfolio
2025-05-06,youtube_ads,YouTube,paid_video,Paid Video,y-0011,Library Retention Awareness US YouTube,,55327,592,657.18,6,,0.0107,1.1101,109.53,portfolio
2025-05-06,youtube_ads,YouTube,paid_video,Paid Video,y-0012,Premium Bundle Prospecting West YouTube,,61682,660,732.79,9,,0.0107,1.1103,81.4211,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0001,Top Gun: Maverick Push,,240511,3295,2751.36,39,,0.0137,0.835,70.5477,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0002,Transformers: Rise of the Beasts,,230511,3158,2636.72,36,,0.0137,0.8349,73.2422,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0003,Comedy Classics Retargeting East Google,,105255,1442,1203.72,13,,0.0137,0.8348,92.5938,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0004,Sports Weekend Trial Midwest Google,,116058,1590,1327.92,21,,0.0137,0.8352,63.2343,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0005,Kids and Family Winback South Google,,126934,1739,1452.11,17,,0.0137,0.835,85.4182,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0006,Reality Launch Awareness US Google,,137810,1888,1576.3,23,,0.0137,0.8349,68.5348,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0007,Sci-Fi Vault Prospecting West Google,,148686,2037,1700.5,19,,0.0137,0.8348,89.5,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0008,Movie Night Retargeting East Google,,159489,2185,1824.69,40,,0.0137,0.8351,45.6173,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0009,Holiday Watchlist Trial Midwest Google,,170365,2334,1948.88,22,,0.0137,0.835,88.5855,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0010,Live Events Winback South Google,,83504,1144,955.33,17,,0.0137,0.8351,56.1959,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0011,Library Retention Awareness US Google,,94380,1293,1079.53,17,,0.0137,0.8349,63.5018,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0012,Premium Bundle Prospecting West Google,,105255,1442,1203.72,14,,0.0137,0.8348,85.98,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0013,Student Offer Retargeting East Google,,116058,1590,1327.92,24,,0.0137,0.8352,55.33,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0014,Family Plan Trial Midwest Google,,126934,1739,1452.11,21,,0.0137,0.835,69.1481,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0015,Winback Audience Winback South Google,,137810,1888,1576.3,24,,0.0137,0.8349,65.6792,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0016,New Release Awareness US Google,,148686,2037,1700.5,30,,0.0137,0.8348,56.6833,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0017,Binge Weekend Prospecting West Google,,159489,2185,1824.69,32,,0.0137,0.8351,57.0216,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0018,Award Season Retargeting East Google,,170365,2334,1948.88,26,,0.0137,0.835,74.9569,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0019,Streaming Trial Trial Midwest Google,,83504,1144,955.33,11,,0.0137,0.8351,86.8482,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0020,International Pack Winback South Google,,94380,1293,1079.53,18,,0.0137,0.8349,59.9739,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0021,Paramount+ Originals Awareness US Google,,105255,1442,1203.72,20,,0.0137,0.8348,60.186,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0022,Drama Collection Prospecting West Google,,116058,1590,1327.92,15,,0.0137,0.8352,88.528,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0023,Comedy Classics Retargeting East Google 23,,126934,1739,1452.11,25,,0.0137,0.835,58.0844,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0024,Sports Weekend Trial Midwest Google 24,,137810,1888,1576.3,19,,0.0137,0.8349,82.9632,portfolio
2025-05-07,google_ads,Google Ads,paid_search,Paid Search,g-0025,Kids and Family Winback South Google 25,,148686,2037,1700.5,28,,0.0137,0.8348,60.7321,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0001,Paramount+ Spring Promo,,247647,3789,2940.66,34,,0.0153,0.7761,86.49,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0002,Yellowstone S5 Launch,,237320,3631,2818.13,35,,0.0153,0.7761,80.518,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0003,PAW Patrol: The Mighty Movie,,227059,3474,2695.6,66,,0.0153,0.7759,40.8424,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0004,Sports Weekend Trial Midwest Meta,,119542,1829,1419.28,20,,0.0153,0.776,70.964,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0005,Kids and Family Winback South Meta,,130719,2000,1552.01,27,,0.0153,0.776,57.4819,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0006,Reality Launch Awareness US Meta,,141895,2171,1684.75,19,,0.0153,0.776,88.6711,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0007,Sci-Fi Vault Prospecting West Meta,,153072,2342,1817.49,22,,0.0153,0.776,82.6132,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0008,Movie Night Retargeting East Meta,,164248,2513,1950.23,31,,0.0153,0.7761,62.9106,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0009,Holiday Watchlist Trial Midwest Meta,,175425,2684,2082.96,51,,0.0153,0.7761,40.8424,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0010,Live Events Winback South Meta,,86013,1316,1021.06,18,,0.0153,0.7759,56.7256,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0011,Library Retention Awareness US Meta,,97190,1487,1153.8,25,,0.0153,0.7759,46.152,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0012,Premium Bundle Prospecting West Meta,,108366,1658,1286.54,19,,0.0153,0.776,67.7126,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0013,Student Offer Retargeting East Meta,,119542,1829,1419.28,20,,0.0153,0.776,70.964,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0014,Family Plan Trial Midwest Meta,,130719,2000,1552.01,29,,0.0153,0.776,53.5176,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0015,Winback Audience Winback South Meta,,141895,2171,1684.75,50,,0.0153,0.776,33.695,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0016,New Release Awareness US Meta,,153072,2342,1817.49,29,,0.0153,0.776,62.6721,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0017,Binge Weekend Prospecting West Meta,,164248,2513,1950.23,29,,0.0153,0.7761,67.2493,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0018,Award Season Retargeting East Meta,,175425,2684,2082.96,46,,0.0153,0.7761,45.2817,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0019,Streaming Trial Trial Midwest Meta,,86013,1316,1021.06,12,,0.0153,0.7759,85.0883,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0020,International Pack Winback South Meta,,97190,1487,1153.8,19,,0.0153,0.7759,60.7263,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0021,Paramount+ Originals Awareness US Meta,,108366,1658,1286.54,35,,0.0153,0.776,36.7583,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0022,Drama Collection Prospecting West Meta,,119542,1829,1419.28,28,,0.0153,0.776,50.6886,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0023,Comedy Classics Retargeting East Meta,,130719,2000,1552.01,33,,0.0153,0.776,47.0306,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0024,Sports Weekend Trial Midwest Meta 24,,141895,2171,1684.75,21,,0.0153,0.776,80.2262,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0025,Kids and Family Winback South Meta 25,,153072,2342,1817.49,31,,0.0153,0.776,58.6287,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0026,Reality Launch Awareness US Meta 26,,164248,2513,1950.23,23,,0.0153,0.7761,84.7926,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0027,Sci-Fi Vault Prospecting West Meta 27,,175425,2684,2082.96,37,,0.0153,0.7761,56.2962,portfolio
2025-05-07,meta_ads,Meta,paid_social,Paid Social,m-0028,Movie Night Retargeting East Meta 28,,86013,1316,1021.06,12,,0.0153,0.7759,85.0883,portfolio
2025-05-07,microsoft_ads,Microsoft Ads,paid_search,Paid Search,ms-0001,Mission: Impossible - Dead Reckoning,,86768,859,995.06,13,,0.0099,1.1584,76.5431,portfolio
2025-05-07,microsoft_ads,Microsoft Ads,paid_search,Paid Search,ms-0002,Drama Collection Prospecting West Microsoft,,34040,337,390.42,7,,0.0099,1.1585,55.7743,portfolio
2025-05-07,microsoft_ads,Microsoft Ads,paid_search,Paid Search,ms-0003,Comedy Classics Retargeting East Microsoft,,37980,376,435.34,4,,0.0099,1.1578,108.835,portfolio
2025-05-07,microsoft_ads,Microsoft Ads,paid_search,Paid Search,ms-0004,Sports Weekend Trial Midwest Microsoft,,41919,415,480.25,6,,0.0099,1.1572,80.0417,portfolio
2025-05-07,microsoft_ads,Microsoft Ads,paid_search,Paid Search,ms-0005,Kids and Family Winback South Microsoft,,45758,453,525.17,9,,0.0099,1.1593,58.3522,portfolio
