date,source,source_label,medium,medium_label,campaign_id,campaign_name,segment,impressions,clicks,spend,conversions,total_conversion,revenue,ctr,cpc,cpa,roas,dataset
2024-06-23,meta_ads,Meta,display,Display,GA-01797,EdTech Display Australia,Australia,169849,5927,5571.38,437,437,105321.92,0.034896,0.94,12.7492,18.9041,global_ads_performance
2024-06-24,google_ads,Google Ads,display,Display,GA-00080,Fintech Display UAE,UAE,117217,5602,19550.98,411,411,75729.26,0.047792,3.49,47.5693,3.8734,global_ads_performance
2024-06-24,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-00170,Healthcare Shopping UK,UK,96575,4925,11820,181,181,7335.74,0.050997,2.4,65.3039,0.6206,global_ads_performance
2024-06-24,google_ads,Google Ads,paid_search,Paid Search,GA-00327,Fintech Search UK,UK,117660,6388,11562.28,331,331,17255.28,0.054292,1.81,34.9314,1.4924,global_ads_performance
2024-06-24,google_ads,Google Ads,paid_video,Paid Video,GA-00452,E-commerce Video Australia,Australia,117223,7935,16028.7,166,166,47449.87,0.067691,2.02,96.5584,2.9603,global_ads_performance
2024-06-24,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-00785,E-commerce Shopping Germany,Germany,184030,5649,12597.27,90,90,23192.98,0.030696,2.23,139.9697,1.8411,global_ads_performance
2024-06-24,google_ads,Google Ads,display,Display,GA-01296,SaaS Display Germany,Germany,180848,5515,18309.8,362,362,84316.14,0.030495,3.32,50.5796,4.605,global_ads_performance
2024-06-24,meta_ads,Meta,paid_shopping,Paid Shopping,GA-01308,Healthcare Shopping UAE,UAE,74859,1661,2242.35,101,101,6046.11,0.022188,1.35,22.2015,2.6963,global_ads_performance
2024-06-24,meta_ads,Meta,paid_video,Paid Video,GA-01661,Healthcare Video India,India,93003,1283,2258.08,49,49,1614.11,0.013795,1.76,46.0833,0.7148,global_ads_performance
2024-06-25,tiktok_ads,TikTok,paid_search,Paid Search,GA-00225,EdTech Search India,India,86257,4597,3815.51,301,301,80903.28,0.053294,0.83,12.6761,21.2038,global_ads_performance
2024-06-25,google_ads,Google Ads,paid_video,Paid Video,GA-00446,EdTech Video UK,UK,132152,7572,8632.08,552,552,115644.47,0.057298,1.14,15.6378,13.3971,global_ads_performance
2024-06-25,tiktok_ads,TikTok,paid_search,Paid Search,GA-00535,Fintech Search UK,UK,20185,878,535.58,27,27,7476.28,0.043498,0.61,19.8363,13.9592,global_ads_performance
2024-06-25,google_ads,Google Ads,paid_search,Paid Search,GA-00757,E-commerce Search UAE,UAE,88323,3965,9357.4,95,95,8337.4,0.044892,2.36,98.4989,0.891,global_ads_performance
2024-06-25,google_ads,Google Ads,display,Display,GA-01626,Healthcare Display UAE,UAE,162454,4337,6809.09,329,329,13568.06,0.026697,1.57,20.6963,1.9926,global_ads_performance
2024-06-26,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-00425,EdTech Shopping USA,USA,133588,6545,10995.6,241,241,34421.71,0.048994,1.68,45.6249,3.1305,global_ads_performance
2024-06-26,tiktok_ads,TikTok,paid_search,Paid Search,GA-00482,SaaS Search USA,USA,7889,416,416,16,16,2147.95,0.052732,1,26,5.1633,global_ads_performance
2024-06-26,tiktok_ads,TikTok,paid_search,Paid Search,GA-00515,SaaS Search Germany,Germany,131244,5604,2129.52,229,229,65541.49,0.042699,0.38,9.2992,30.7776,global_ads_performance
2024-06-26,meta_ads,Meta,paid_shopping,Paid Shopping,GA-00749,Fintech Shopping USA,USA,52940,1281,1921.5,37,37,8409.06,0.024197,1.5,51.9324,4.3763,global_ads_performance
2024-06-26,meta_ads,Meta,paid_video,Paid Video,GA-00908,SaaS Video Germany,Germany,157955,2780,1723.6,202,202,49191.36,0.0176,0.62,8.5327,28.5399,global_ads_performance
2024-06-26,google_ads,Google Ads,paid_video,Paid Video,GA-01676,SaaS Video USA,USA,30169,1523,2193.12,34,34,8282.71,0.050482,1.44,64.5035,3.7767,global_ads_performance
2024-06-26,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-01757,E-commerce Shopping UK,UK,143944,7873,16612.03,513,513,65899.82,0.054695,2.11,32.3821,3.967,global_ads_performance
2024-06-27,tiktok_ads,TikTok,display,Display,GA-00339,Healthcare Display USA,USA,112392,4934,8091.76,363,363,91221.43,0.0439,1.64,22.2913,11.2734,global_ads_performance
2024-06-27,meta_ads,Meta,paid_video,Paid Video,GA-01098,SaaS Video UK,UK,117696,4531,4938.79,325,325,19270.73,0.038497,1.09,15.1963,3.9019,global_ads_performance
2024-06-27,meta_ads,Meta,paid_shopping,Paid Shopping,GA-01115,Fintech Shopping USA,USA,198899,2923,5758.31,95,95,3750,0.014696,1.97,60.6138,0.6512,global_ads_performance
2024-06-27,meta_ads,Meta,paid_search,Paid Search,GA-01272,Healthcare Search USA,USA,49456,801,1489.86,50,50,4108.2,0.016196,1.86,29.7972,2.7574,global_ads_performance
2024-06-27,meta_ads,Meta,display,Display,GA-01292,EdTech Display UAE,UAE,140460,2753,1404.03,87,87,18763.62,0.0196,0.51,16.1383,13.3641,global_ads_performance
2024-06-27,meta_ads,Meta,paid_search,Paid Search,GA-01329,Fintech Search UK,UK,115540,1686,2663.88,87,87,20354.07,0.014592,1.58,30.6193,7.6408,global_ads_performance
2024-06-27,google_ads,Google Ads,display,Display,GA-01467,EdTech Display UAE,UAE,36391,1684,6045.56,18,18,4868.51,0.046275,3.59,335.8644,0.8053,global_ads_performance
2024-06-28,google_ads,Google Ads,display,Display,GA-00281,SaaS Display Australia,Australia,188419,10231,21996.65,754,754,134062.71,0.054299,2.15,29.1733,6.0947,global_ads_performance
2024-06-28,google_ads,Google Ads,paid_video,Paid Video,GA-00629,SaaS Video India,India,118415,6500,11310,458,458,110383.15,0.054892,1.74,24.6943,9.7598,global_ads_performance
2024-06-28,meta_ads,Meta,display,Display,GA-00930,SaaS Display UK,UK,169818,4992,9484.8,146,146,26864.23,0.029396,1.9,64.9644,2.8323,global_ads_performance
2024-06-28,google_ads,Google Ads,paid_search,Paid Search,GA-01035,Healthcare Search UAE,UAE,83488,4049,4656.35,45,45,2103,0.048498,1.15,103.4744,0.4516,global_ads_performance
2024-06-28,google_ads,Google Ads,paid_video,Paid Video,GA-01259,Healthcare Video UAE,UAE,134814,2804,5355.64,195,195,46646.16,0.020799,1.91,27.4648,8.7097,global_ads_performance
2024-06-28,google_ads,Google Ads,paid_search,Paid Search,GA-01373,Fintech Search UK,UK,196883,10119,14976.12,636,636,121588.49,0.051396,1.48,23.5474,8.1188,global_ads_performance
2024-06-28,google_ads,Google Ads,paid_search,Paid Search,GA-01558,E-commerce Search USA,USA,78532,4735,13352.7,310,310,45765.16,0.060294,2.82,43.0732,3.4274,global_ads_performance
2024-06-28,meta_ads,Meta,paid_search,Paid Search,GA-01577,E-commerce Search USA,USA,81759,1316,1184.4,46,46,6171.89,0.016096,0.9,25.7478,5.211,global_ads_performance
2024-06-29,google_ads,Google Ads,display,Display,GA-00881,Healthcare Display USA,USA,35346,1279,3248.66,48,48,1649.56,0.036185,2.54,67.6804,0.5078,global_ads_performance
2024-06-29,meta_ads,Meta,paid_shopping,Paid Shopping,GA-01021,Fintech Shopping Germany,Germany,147412,3670,4293.9,162,162,38717.46,0.024896,1.17,26.5056,9.0169,global_ads_performance
2024-06-29,google_ads,Google Ads,paid_video,Paid Video,GA-01251,EdTech Video UAE,UAE,93545,2974,3449.84,58,58,4267.11,0.031792,1.16,59.48,1.2369,global_ads_performance
2024-06-29,google_ads,Google Ads,display,Display,GA-01611,EdTech Display UK,UK,146332,7184,20115.2,366,366,40775.67,0.049094,2.8,54.9596,2.0271,global_ads_performance
2024-06-30,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-00059,Fintech Shopping Canada,Canada,72526,2146,3347.76,168,168,25859.74,0.029589,1.56,19.9271,7.7245,global_ads_performance
2024-06-30,meta_ads,Meta,paid_video,Paid Video,GA-00190,E-commerce Video Germany,Germany,59131,1425,1482,66,66,19372.57,0.024099,1.04,22.4545,13.0719,global_ads_performance
2024-06-30,google_ads,Google Ads,display,Display,GA-00399,EdTech Display USA,USA,83972,4903,14218.7,341,341,36574.45,0.058389,2.9,41.6971,2.5723,global_ads_performance
2024-06-30,google_ads,Google Ads,display,Display,GA-00863,E-commerce Display India,India,64757,3976,5685.68,58,58,4380.33,0.061399,1.43,98.029,0.7704,global_ads_performance
2024-06-30,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-01327,SaaS Shopping UAE,UAE,79681,2916,6823.44,184,184,46327.26,0.036596,2.34,37.0839,6.7894,global_ads_performance
2024-07-02,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-00583,SaaS Shopping Canada,Canada,97254,3374,5567.1,63,63,17255.15,0.034693,1.65,88.3667,3.0995,global_ads_performance
2024-07-02,google_ads,Google Ads,display,Display,GA-01315,Fintech Display UAE,UAE,32428,603,970.83,47,47,11645.06,0.018595,1.61,20.656,11.995,global_ads_performance
2024-07-02,google_ads,Google Ads,display,Display,GA-01684,EdTech Display Germany,Germany,87481,4181,12041.28,104,104,28643.42,0.047793,2.88,115.7815,2.3788,global_ads_performance
2024-07-03,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-00409,Healthcare Shopping Canada,Canada,183428,4549,9598.39,135,135,6604,0.0248,2.11,71.0992,0.688,global_ads_performance
2024-07-03,google_ads,Google Ads,display,Display,GA-01106,Fintech Display UK,UK,46585,1504,3308.8,85,85,13372.82,0.032285,2.2,38.9271,4.0416,global_ads_performance
2024-07-03,tiktok_ads,TikTok,display,Display,GA-01543,EdTech Display USA,USA,163328,4981,6027.01,142,142,21158.33,0.030497,1.21,42.4437,3.5106,global_ads_performance
2024-07-03,google_ads,Google Ads,paid_video,Paid Video,GA-01625,EdTech Video Canada,Canada,82604,5146,14820.48,75,75,11977.45,0.062297,2.88,197.6064,0.8082,global_ads_performance
2024-07-04,meta_ads,Meta,paid_shopping,Paid Shopping,GA-00021,Fintech Shopping USA,USA,185798,5889,5300.1,400,400,41326.63,0.031696,0.9,13.2503,7.7973,global_ads_performance
2024-07-04,google_ads,Google Ads,paid_search,Paid Search,GA-00471,Healthcare Search USA,USA,18877,545,1744,26,26,5981,0.028871,3.2,67.0769,3.4295,global_ads_performance
2024-07-04,tiktok_ads,TikTok,paid_search,Paid Search,GA-00503,E-commerce Search UAE,UAE,162826,7815,12816.6,120,120,13520.75,0.047996,1.64,106.805,1.0549,global_ads_performance
2024-07-04,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-00743,Fintech Shopping Australia,Australia,126246,4203,8616.15,290,290,31939.46,0.033292,2.05,29.7109,3.7069,global_ads_performance
2024-07-04,tiktok_ads,TikTok,paid_video,Paid Video,GA-00903,EdTech Video India,India,21689,895,850.25,22,22,4747.38,0.041265,0.95,38.6477,5.5835,global_ads_performance
2024-07-04,meta_ads,Meta,display,Display,GA-01158,SaaS Display India,India,88698,1073,987.16,43,43,5727.99,0.012097,0.92,22.9572,5.8025,global_ads_performance
2024-07-05,google_ads,Google Ads,paid_search,Paid Search,GA-00279,Fintech Search UK,UK,6881,357,817.53,5,5,872.75,0.051882,2.29,163.506,1.0675,global_ads_performance
2024-07-05,tiktok_ads,TikTok,display,Display,GA-00963,SaaS Display UK,UK,113190,3984,5617.44,172,172,10269.39,0.035197,1.41,32.6595,1.8281,global_ads_performance
2024-07-05,meta_ads,Meta,paid_shopping,Paid Shopping,GA-01690,Healthcare Shopping UK,UK,42236,1013,1448.59,29,29,4720.08,0.023984,1.43,49.9514,3.2584,global_ads_performance
2024-07-06,meta_ads,Meta,display,Display,GA-00310,EdTech Display USA,USA,194933,4054,8229.62,197,197,9992.76,0.020797,2.03,41.7747,1.2142,global_ads_performance
2024-07-06,tiktok_ads,TikTok,paid_search,Paid Search,GA-00731,Healthcare Search UAE,UAE,70195,4239,6019.38,234,234,38776.78,0.060389,1.42,25.7238,6.442,global_ads_performance
2024-07-06,tiktok_ads,TikTok,display,Display,GA-00852,Healthcare Display UK,UK,89224,5255,10457.45,336,336,94667.83,0.058897,1.99,31.1234,9.0527,global_ads_performance
2024-07-06,tiktok_ads,TikTok,paid_video,Paid Video,GA-01018,Healthcare Video Australia,Australia,95975,3848,6849.44,66,66,6246.82,0.040094,1.78,103.7794,0.912,global_ads_performance
2024-07-06,google_ads,Google Ads,paid_search,Paid Search,GA-01156,Healthcare Search Germany,Germany,103053,2607,5709.33,194,194,39533.49,0.025298,2.19,29.4295,6.9244,global_ads_performance
2024-07-06,meta_ads,Meta,paid_shopping,Paid Shopping,GA-01303,E-commerce Shopping UK,UK,80888,2070,1531.8,71,71,19601.22,0.025591,0.74,21.5746,12.7962,global_ads_performance
2024-07-06,tiktok_ads,TikTok,paid_video,Paid Video,GA-01450,SaaS Video Canada,Canada,187411,15667,6736.81,996,996,51799.95,0.083597,0.43,6.7639,7.6891,global_ads_performance
2024-07-07,meta_ads,Meta,display,Display,GA-00060,EdTech Display Australia,Australia,67823,2075,3797.25,26,26,4093.91,0.030594,1.83,146.0481,1.0781,global_ads_performance
2024-07-07,meta_ads,Meta,display,Display,GA-00302,SaaS Display USA,USA,74922,1333,1759.56,95,95,17171.74,0.017792,1.32,18.5217,9.7591,global_ads_performance
2024-07-07,meta_ads,Meta,display,Display,GA-00986,Healthcare Display UAE,UAE,105050,3077,1538.5,206,206,55580.46,0.029291,0.5,7.4684,36.1264,global_ads_performance
2024-07-07,meta_ads,Meta,paid_shopping,Paid Shopping,GA-01264,Fintech Shopping Australia,Australia,8608,100,58,3,3,661.12,0.011617,0.58,19.3333,11.3986,global_ads_performance
2024-07-08,meta_ads,Meta,paid_search,Paid Search,GA-00162,E-commerce Search India,India,22543,333,496.17,12,12,642.18,0.014772,1.49,41.3475,1.2943,global_ads_performance
2024-07-08,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-01199,EdTech Shopping USA,USA,93623,6319,7898.75,83,83,20925.73,0.067494,1.25,95.1657,2.6492,global_ads_performance
2024-07-08,tiktok_ads,TikTok,paid_video,Paid Video,GA-01620,EdTech Video Germany,Germany,170011,10149,5581.95,110,110,29617.76,0.059696,0.55,50.745,5.306,global_ads_performance
2024-07-08,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-01648,Healthcare Shopping India,India,116739,4319,1468.46,306,306,46873.98,0.036997,0.34,4.7989,31.9205,global_ads_performance
2024-07-08,google_ads,Google Ads,paid_search,Paid Search,GA-01742,Fintech Search Australia,Australia,188420,9364,24814.6,324,324,68719.44,0.049697,2.65,76.5883,2.7693,global_ads_performance
2024-07-08,meta_ads,Meta,paid_search,Paid Search,GA-01758,SaaS Search UK,UK,44612,811,1622,23,23,1008.1,0.018179,2,70.5217,0.6215,global_ads_performance
2024-07-09,meta_ads,Meta,paid_video,Paid Video,GA-00123,Healthcare Video Germany,Germany,76229,1562,1577.62,30,30,4290.5,0.020491,1.01,52.5873,2.7196,global_ads_performance
2024-07-09,google_ads,Google Ads,paid_search,Paid Search,GA-01029,Healthcare Search UK,UK,18601,706,1412,54,54,3302.39,0.037955,2,26.1481,2.3388,global_ads_performance
2024-07-10,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-00104,SaaS Shopping UK,UK,10704,489,836.19,36,36,5339.04,0.045684,1.71,23.2275,6.385,global_ads_performance
2024-07-10,google_ads,Google Ads,paid_search,Paid Search,GA-00419,Fintech Search UK,UK,59943,2163,7116.27,114,114,4800.81,0.036084,3.29,62.4234,0.6746,global_ads_performance
2024-07-10,meta_ads,Meta,paid_shopping,Paid Shopping,GA-00504,Healthcare Shopping India,India,134614,3190,5678.2,188,188,41736.54,0.023697,1.78,30.2032,7.3503,global_ads_performance
2024-07-10,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-01696,SaaS Shopping USA,USA,73734,1990,1631.8,143,143,16954.02,0.026989,0.82,11.4112,10.3898,global_ads_performance
2024-07-10,google_ads,Google Ads,paid_video,Paid Video,GA-01748,SaaS Video USA,USA,158514,4565,9769.1,235,235,15388.32,0.028799,2.14,41.5706,1.5752,global_ads_performance
2024-07-11,meta_ads,Meta,paid_shopping,Paid Shopping,GA-00646,Healthcare Shopping Canada,Canada,117200,1699,3296.06,113,113,30970.48,0.014497,1.94,29.1687,9.3962,global_ads_performance
2024-07-11,meta_ads,Meta,paid_video,Paid Video,GA-00811,SaaS Video UK,UK,194137,2640,6362.4,49,49,6668.85,0.013599,2.41,129.8449,1.0482,global_ads_performance
2024-07-11,tiktok_ads,TikTok,paid_video,Paid Video,GA-01796,E-commerce Video Germany,Germany,180128,10555,8866.2,707,707,200566.9,0.058597,0.84,12.5406,22.6215,global_ads_performance
2024-07-12,meta_ads,Meta,display,Display,GA-00289,E-commerce Display India,India,12452,280,344.4,18,18,4734.22,0.022486,1.23,19.1333,13.7463,global_ads_performance
2024-07-12,tiktok_ads,TikTok,paid_search,Paid Search,GA-01078,E-commerce Search India,India,95853,4658,1443.98,92,92,27317.08,0.048595,0.31,15.6954,18.9179,global_ads_performance
2024-07-12,google_ads,Google Ads,paid_search,Paid Search,GA-01307,SaaS Search Australia,Australia,146677,7597,10787.74,186,186,35941.14,0.051794,1.42,57.9986,3.3317,global_ads_performance
2024-07-12,tiktok_ads,TikTok,display,Display,GA-01681,SaaS Display UAE,UAE,36562,1257,540.51,74,74,11838.52,0.03438,0.43,7.3042,21.9025,global_ads_performance
2024-07-13,meta_ads,Meta,display,Display,GA-00847,Fintech Display India,India,140793,2886,4386.72,141,141,12104.44,0.020498,1.52,31.1115,2.7593,global_ads_performance
2024-07-13,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-00984,Healthcare Shopping Australia,Australia,98375,1898,6358.3,45,45,2253.91,0.019294,3.35,141.2956,0.3545,global_ads_performance
2024-07-14,google_ads,Google Ads,paid_search,Paid Search,GA-00084,Healthcare Search India,India,88807,4999,11847.63,348,348,103474.34,0.056291,2.37,34.0449,8.7338,global_ads_performance
2024-07-14,meta_ads,Meta,paid_shopping,Paid Shopping,GA-00125,Healthcare Shopping UK,UK,161193,4916,6734.92,377,377,91408.9,0.030498,1.37,17.8645,13.5724,global_ads_performance
2024-07-14,meta_ads,Meta,paid_shopping,Paid Shopping,GA-00378,Healthcare Shopping USA,USA,111802,2247,3707.55,163,163,6163.84,0.020098,1.65,22.7457,1.6625,global_ads_performance
2024-07-14,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-00408,E-commerce Shopping USA,USA,46846,2183,7334.88,46,46,5098.84,0.046599,3.36,159.4539,0.6951,global_ads_performance
2024-07-14,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-00447,Fintech Shopping Australia,Australia,116695,5799,18150.87,372,372,56034.95,0.049694,3.13,48.7927,3.0872,global_ads_performance
2024-07-14,meta_ads,Meta,paid_search,Paid Search,GA-00507,Fintech Search Australia,Australia,165552,4337,9628.14,132,132,21448.35,0.026197,2.22,72.9405,2.2277,global_ads_performance
2024-07-14,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-00649,SaaS Shopping Canada,Canada,62888,3307,2017.27,55,55,12898.32,0.052586,0.61,36.6776,6.3939,global_ads_performance
2024-07-14,tiktok_ads,TikTok,display,Display,GA-00747,E-commerce Display Canada,Canada,113621,10112,10010.88,472,472,84899.73,0.088998,0.99,21.2095,8.4807,global_ads_performance
2024-07-16,meta_ads,Meta,paid_search,Paid Search,GA-00341,Healthcare Search UK,UK,167002,3406,6232.98,76,76,10328.31,0.020395,1.83,82.0129,1.657,global_ads_performance
2024-07-16,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-00364,EdTech Shopping UAE,UAE,163272,5551,12378.73,135,135,38753.89,0.033998,2.23,91.6943,3.1307,global_ads_performance
2024-07-16,tiktok_ads,TikTok,paid_video,Paid Video,GA-00468,Fintech Video Australia,Australia,147658,6939,5967.54,282,282,39581.75,0.046994,0.86,21.1615,6.6328,global_ads_performance
2024-07-16,meta_ads,Meta,paid_video,Paid Video,GA-00716,E-commerce Video USA,USA,85989,997,1684.93,37,37,4865.84,0.011595,1.69,45.5386,2.8879,global_ads_performance
2024-07-16,google_ads,Google Ads,paid_video,Paid Video,GA-01725,EdTech Video Canada,Canada,91901,3326,8581.08,261,261,77117.41,0.036191,2.58,32.8777,8.9869,global_ads_performance
2024-07-17,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-00396,E-commerce Shopping UAE,UAE,177517,13917,12664.47,671,671,36680.47,0.078398,0.91,18.874,2.8963,global_ads_performance
2024-07-17,google_ads,Google Ads,paid_video,Paid Video,GA-00437,EdTech Video Germany,Germany,113500,7604,9885.2,340,340,21520.64,0.066996,1.3,29.0741,2.1771,global_ads_performance
2024-07-17,meta_ads,Meta,paid_shopping,Paid Shopping,GA-01255,SaaS Shopping India,India,152932,6591,8238.75,200,200,14211.23,0.043098,1.25,41.1938,1.7249,global_ads_performance
2024-07-17,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-01669,Healthcare Shopping UAE,UAE,99805,1936,2710.4,112,112,29346.97,0.019398,1.4,24.2,10.8275,global_ads_performance
2024-07-18,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-00260,Fintech Shopping India,India,161904,4727,7752.28,263,263,21545.93,0.029196,1.64,29.4763,2.7793,global_ads_performance
2024-07-18,meta_ads,Meta,paid_search,Paid Search,GA-01188,EdTech Search UAE,UAE,18706,458,201.52,35,35,7330.28,0.024484,0.44,5.7577,36.375,global_ads_performance
2024-07-18,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-01638,Fintech Shopping USA,USA,20797,846,913.68,56,56,11660.97,0.040679,1.08,16.3157,12.7626,global_ads_performance
2024-07-19,google_ads,Google Ads,display,Display,GA-00166,Fintech Display India,India,110848,3181,7793.45,186,186,32321.78,0.028697,2.45,41.9003,4.1473,global_ads_performance
2024-07-19,tiktok_ads,TikTok,display,Display,GA-00489,Healthcare Display UK,UK,115304,3551,5539.56,232,232,22178.1,0.030797,1.56,23.8774,4.0036,global_ads_performance
2024-07-19,google_ads,Google Ads,paid_search,Paid Search,GA-00687,E-commerce Search UAE,UAE,176066,5264,8317.12,119,119,28182.41,0.029898,1.58,69.8918,3.3885,global_ads_performance
2024-07-19,meta_ads,Meta,paid_shopping,Paid Shopping,GA-00690,E-commerce Shopping India,India,194059,3434,4670.24,193,193,7460.79,0.017696,1.36,24.1981,1.5975,global_ads_performance
2024-07-19,google_ads,Google Ads,display,Display,GA-00715,Fintech Display USA,USA,184810,7447,23234.64,334,334,51289.24,0.040295,3.12,69.5648,2.2074,global_ads_performance
2024-07-19,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-00987,E-commerce Shopping India,India,52547,2806,6032.9,47,47,13262.4,0.0534,2.15,128.3596,2.1983,global_ads_performance
2024-07-19,meta_ads,Meta,display,Display,GA-01141,EdTech Display India,India,140475,5043,10287.72,327,327,96504.49,0.0359,2.04,31.4609,9.3806,global_ads_performance
2024-07-19,google_ads,Google Ads,paid_shopping,Paid Shopping,GA-01190,Fintech Shopping India,India,23773,461,737.6,5,5,642.97,0.019392,1.6,147.52,0.8717,global_ads_performance
2024-07-20,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-01049,EdTech Shopping UAE,UAE,148573,8706,15409.62,643,643,163989.09,0.058597,1.77,23.9652,10.642,global_ads_performance
2024-07-21,tiktok_ads,TikTok,display,Display,GA-00460,E-commerce Display India,India,21956,1611,2271.51,79,79,9545.28,0.073374,1.41,28.7533,4.2022,global_ads_performance
2024-07-21,google_ads,Google Ads,paid_video,Paid Video,GA-00625,SaaS Video Canada,Canada,157890,9204,31017.48,321,321,10260.33,0.058294,3.37,96.6277,0.3308,global_ads_performance
2024-07-21,tiktok_ads,TikTok,display,Display,GA-01144,SaaS Display UAE,UAE,179039,14663,19941.68,1151,1151,281693.26,0.081898,1.36,17.3255,14.1259,global_ads_performance
2024-07-21,tiktok_ads,TikTok,paid_shopping,Paid Shopping,GA-01321,Fintech Shopping UK,UK,157973,12227,6480.31,540,540,99930.16,0.077399,0.53,12.0006,15.4206,global_ads_performance
2024-07-22,google_ads,Google Ads,display,Display,GA-00481,SaaS Display UK,UK,166792,6071,19123.65,323,323,23590.83,0.036399,3.15,59.2063,1.2336,global_ads_performance
2024-07-22,google_ads,Google Ads,paid_video,Paid Video,GA-00985,Healthcare Video USA,USA,190826,12174,21304.5,933,933,139478.01,0.063796,1.75,22.8344,6.5469,global_ads_performance
2024-07-22,google_ads,Google Ads,display,Display,GA-01172,E-commerce Display Australia,Australia,12546,725,1051.25,43,43,2269.78,0.057787,1.45,24.4477,2.1591,global_ads_performance
2024-07-22,meta_ads,Meta,display,Display,GA-01240,SaaS Display UK,UK,9909,170,316.2,10,10,1238.47,0.017156,1.86,31.62,3.9167,global_ads_performance
2024-07-22,meta_ads,Meta,paid_shopping,Paid Shopping,GA-01791,E-commerce Shopping UAE,UAE,133716,1617,1374.45,48,48,3570.09,0.012093,0.85,28.6344,2.5975,global_ads_performance
2024-07-23,google_ads,Google Ads,display,Display,GA-01254,E-commerce Display Australia,Australia,73683,3757,12473.24,131,131,33721.52,0.050989,3.32,95.2156,2.7035,global_ads_performance
2024-07-23,tiktok_ads,TikTok,paid_video,Paid Video,GA-01349,Fintech Video Canada,Canada,51557,2882,3602.5,135,135,6028.08,0.055899,1.25,26.6852,1.6733,global_ads_performance
2024-07-23,google_ads,Google Ads,paid_video,Paid Video,GA-01561,SaaS Video UAE,UAE,28667,1338,3880.2,24,24,3421.56,0.046674,2.9,161.675,0.8818,global_ads_performance
2024-07-24,tiktok_ads,TikTok,paid_search,Paid Search,GA-00212,Healthcare Search Australia,Australia,132426,7309,2338.88,171,171,24136.13,0.055193,0.32,13.6777,10.3195,global_ads_performance
2024-07-24,meta_ads,Meta,paid_search,Paid Search,GA-00848,Fintech Search Canada,Canada,8970,306,183.6,22,22,4976.05,0.034114,0.6,8.3455,27.1027,global_ads_performance
2024-07-24,google_ads,Google Ads,paid_video,Paid Video,GA-01469,E-commerce Video UK,UK,146656,5719,10008.25,357,357,62250.35,0.038996,1.75,28.0343,6.2199,global_ads_performance
2024-07-25,meta_ads,Meta,paid_search,Paid Search,GA-00100,EdTech Search Germany,Germany,154381,1698,3141.3,70,70,19750.24,0.010999,1.85,44.8757,6.2873,global_ads_performance
2024-07-25,tiktok_ads,TikTok,paid_search,Paid Search,GA-00230,Fintech Search UAE,UAE,41468,3354,3722.94,81,81,5215.94,0.080882,1.11,45.9622,1.401,global_ads_performance
2024-07-25,google_ads,Google Ads,paid_search,Paid Search,GA-00595,SaaS Search Australia,Australia,93919,4968,12668.4,308,308,66254.75,0.052897,2.55,41.1312,5.2299,global_ads_performance
2024-07-25,meta_ads,Meta,paid_video,Paid Video,GA-00856,E-commerce Video Germany,Germany,93257,1930,2547.6,102,102,26767.95,0.020695,1.32,24.9765,10.5071,global_ads_performance
2024-07-25,meta_ads,Meta,paid_video,Paid Video,GA-01186,EdTech Video Australia,Australia,62194,2039,3751.76,129,129,23854.38,0.032785,1.84,29.0834,6.3582,global_ads_performance
2024-07-25,meta_ads,Meta,display,Display,GA-01245,Healthcare Display USA,USA,174048,3846,6692.04,75,75,18304.27,0.022097,1.74,89.2272,2.7352,global_ads_performance
2024-07-25,meta_ads,Meta,paid_shopping,Paid Shopping,GA-01604,E-commerce Shopping India,India,186775,2409,1662.21,107,107,10079.71,0.012898,0.69,15.5347,6.064,global_ads_performance
2024-07-26,google_ads,Google Ads,paid_search,Paid Search,GA-00252,SaaS Search UAE,UAE,70982,2548,7338.24,117,117,32045.18,0.035896,2.88,62.72,4.3669,global_ads_performance
2024-07-26,google_ads,Google Ads,paid_search,Paid Search,GA-00710,SaaS Search Germany,Germany,108719,4207,13462.4,121,121,21018.47,0.038696,3.2,111.2595,1.5613,global_ads_performance
